ID,pName,tradePrice,actualPrice,salePrice,brand,productLine,rating,technicalDetail,url
000287, Samsung Galaxy S20+ (Plus) - Cũ trầy xước ,,23990000,,Samsung cũ,Galaxy S cũ,,"[{'title': 'Kích thước màn hình', 'value': '6.7 inches'}, {'title': 'Công nghệ màn hình', 'value': 'Dynamic AMOLED'}, {'title': 'Độ phân giải màn hình', 'value': '3200 x 1440 pixel'}, {'title': 'Tính năng màn hình', 'value': '120Hz\nHDR10+\nCorning Gorilla Glass Victus'}, {'title': 'Tần số quét', 'value': '120Hz'}, {'title': 'Kiểu màn hình', 'value': 'Đục lỗ (Nốt ruồi)'}, {'title': 'Camera sau', 'value': '-Camera chính: 12 MP, f/1.8, 26mm (wide), Dual Pixel PDAF, OIS\n- Camera tele: 64 MP, f/2.0, (telephoto), PDAF, OIS, 3x hybrid optical zoom\n-Camera góc siêu rộng: 12 MP, f/2.2, 13mm (ultrawide), AF, Super Steady video\n-Camera ToF: 0.3 MP'}, {'title': 'Quay video', 'value': 'Sau: 3240p@30fps, 2160p@30/60fps, 1080p@30/60/240fps, HDR10+, dual-video rec., stereo sound rec., gyro-EIS & OIS\nTrước: 2160p@30/60fps, 1080p@30fps'}, {'title': 'Camera trước', 'value': '10 MP, f/2.2, 26mm (wide), 1/3.2"", 1.22µm, Dual Pixel PDAF'}, {'title': 'Quay video trước', 'value': '4K@30/60fps, 1080p@30fps'}, {'title': 'Dung lượng RAM', 'value': '8 GB'}, {'title': 'Bộ nhớ trong', 'value': '128 GB'}, {'title': 'Khe cắm thẻ nhớ', 'value': 'microSDXC hỗ trợ thẻ nhớ lên đến 1TB'}, {'title': 'Thẻ SIM', 'value': '2 SIM (Nano-SIM)'}, {'title': 'Hệ điều hành', 'value': 'Android 10'}, {'title': 'Hồng ngoại', 'value': 'Không'}, {'title': 'Jack tai nghe 3.5', 'value': 'Không'}, {'title': 'Công nghệ NFC', 'value': 'Có'}, {'title': 'Hỗ trợ mạng', 'value': '5G'}, {'title': 'Wi-Fi', 'value': 'Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, Wi-Fi Direct, hotspot'}, {'title': 'GPS', 'value': 'A-GPS, GLONASS, BDS, GALILEO'}, {'title': 'Bluetooth', 'value': '5.0, A2DP, LE, aptX'}, {'title': 'Chất liệu mặt lưng', 'value': 'Kính'}, {'title': 'Chất liệu khung viền', 'value': 'Kim loại'}, {'title': 'Kích thước', 'value': '161.9 x 73.7 x 7.8 mm'}, {'title': 'Trọng lượng', 'value': '186 g'}, {'title': 'Công nghệ sạc', 'value': 'Sạc nhanh 25W\nSạc nhanh không dây 15\nPower Delivery 3.0'}, {'title': 'Cổng sạc', 'value': 'USB Type-C'}, {'title': 'Pin', 'value': 'Li-Po 4500 mAh, Sạc nhanh 25W, Sạc không dây 15W'}, {'title': 'Cảm biến vân tay', 'value': 'Cảm biến vân tay trong màn hình'}, {'title': 'Các loại cảm biến', 'value': 'Cảm biến gia tốc, Cảm biến tiệm cận, Cảm biến ánh sáng, La bàn, Con quay hồi chuyển, Cảm biến áp kế'}, {'title': 'Tính năng đặc biệt', 'value': 'Sạc không dây, Bảo mật vân tay, Kháng nước, kháng bụi'}, {'title': 'Chipset', 'value': 'Exynos 990 (7 nm+)'}, {'title': 'Loại CPU', 'value': 'Octa-core (2x2.73 GHz Mongoose M5 & 2x2.60 GHz Cortex-A76 & 4x2.0 GHz Cortex-A55)'}, {'title': 'GPU', 'value': 'Mali-G77 MP11'}]",https://cellphones.com.vn/samsung-galaxy-s20-plus-cu-tray-xuoc.html
000288, Samsung Galaxy A05 ,,,,Samsung,Galaxy A,,"[{'title': 'Kích thước màn hình', 'value': '6.52 inches'}, {'title': 'Công nghệ màn hình', 'value': 'IPS LCD'}, {'title': 'Độ phân giải màn hình', 'value': '720 x 1600 pixel'}, {'title': 'Tính năng màn hình', 'value': 'Tốc độ làm mới 90 Hz'}, {'title': 'Camera sau', 'value': 'Camera chính: 48 MP, PDAF, f/2.0 Camera Macro: 2 MP, f/2.4\nCamera cảm biến độ sâu: 2 MP, f/2.4'}, {'title': 'Tính năng camera', 'value': 'đèn LED flash'}, {'title': 'Quay video', 'value': '1080p@30fps'}, {'title': 'Camera trước', 'value': '8 MP, f/2.0'}, {'title': 'Quay video trước', 'value': '1080p@30fps'}, {'title': 'Dung lượng RAM', 'value': '3 GB'}, {'title': 'Bộ nhớ trong', 'value': '32 GB'}, {'title': 'Khe cắm thẻ nhớ', 'value': 'microSDXC'}, {'title': 'Thẻ SIM', 'value': '2 SIM (Nano-SIM)'}, {'title': 'Hệ điều hành', 'value': 'Android 12'}, {'title': 'Hồng ngoại', 'value': 'Không'}, {'title': 'Jack tai nghe 3.5', 'value': 'Có'}, {'title': 'Công nghệ NFC', 'value': 'Có'}, {'title': 'Hỗ trợ mạng', 'value': '4G'}, {'title': 'Wi-Fi', 'value': '802.11 a / b / g / n / ac, băng tần kép, Wi-Fi Direct, điểm phát sóng'}, {'title': 'GPS', 'value': 'Có, với A-GPS, GLONASS, GALILEO'}, {'title': 'Bluetooth', 'value': 'Có 5.0, A2DP, LE'}, {'title': 'Chất liệu mặt lưng', 'value': 'Nhựa'}, {'title': 'Chất liệu khung viền', 'value': 'Nhựa'}, {'title': 'Kích thước', 'value': '164,6 x 75,9 x 8,5 mm'}, {'title': 'Trọng lượng', 'value': '164,6 g'}, {'title': 'Công nghệ sạc', 'value': 'sạc nhanh 18W'}, {'title': 'Cổng sạc', 'value': 'USB Type-C'}, {'title': 'Pin', 'value': '5050 mAh'}, {'title': 'Các loại cảm biến', 'value': 'Cảm biến gia tốc, Cảm biến tiệm cận'}, {'title': 'Chipset', 'value': 'Unisoc T606'}, {'title': 'Loại CPU', 'value': '2 x 1,6 GHz Cortex-A75 & 6 x 1,6 GHz Cortex-A55'}]",https://cellphones.com.vn/samsung-galaxy-a05.html
000289, Google Pixel 5a ,,,,Tin đồn - Mới ra,Điện thoại Google Pixel,,"[{'title': 'Công nghệ màn hình', 'value': 'OLED'}, {'title': 'Độ phân giải màn hình', 'value': '1080 x 2400 pixels (FullHD+)'}, {'title': 'Tính năng màn hình', 'value': 'Kính cường lực Corning Gorilla Glass 3\nMàn hình luôn bật'}, {'title': 'Camera sau', 'value': 'Camera góc rộng: 12,2MP, f/1,7, 27mm, 1 / 2,55"", 1,4µm, PDAF pixel kép, OIS\nCamera góc cực rộng: 16 MP, f/2.2, 119˚, 1,0µm'}, {'title': 'Tính năng camera', 'value': 'Đèn flash LED, Pixel Shift, Auto-HDR, ảnh toàn cảnh'}, {'title': 'Quay video', 'value': '4K@30/60fps, 1080p@30/60/120/240fps\nCon quay hồi chuyển EIS'}, {'title': 'Camera trước', 'value': 'Camera góc rộng: 8MP, f/2.0, 24mm, 1.12µm'}, {'title': 'Quay video trước', 'value': '1080p@30fps'}, {'title': 'Dung lượng RAM', 'value': '6 GB'}, {'title': 'Bộ nhớ trong', 'value': '128 GB'}, {'title': 'Khe cắm thẻ nhớ', 'value': 'Không'}, {'title': 'Thẻ SIM', 'value': 'Nano-SIM + eSIM'}, {'title': 'Hệ điều hành', 'value': 'Android 11'}, {'title': 'Jack tai nghe 3.5', 'value': 'Có'}, {'title': 'Công nghệ NFC', 'value': 'Có'}, {'title': 'Hỗ trợ mạng', 'value': '5G'}, {'title': 'Wi-Fi', 'value': '802.11 a / b / g / n / ac, băng tần kép, Wi-Fi Direct, điểm phát sóng'}, {'title': 'GPS', 'value': 'GPS, GLONASS, GALILEO, QZSS, BDS'}, {'title': 'Bluetooth', 'value': '5.0, A2DP, LE, aptX HD'}, {'title': 'Công nghệ sạc', 'value': 'Sạc nhanh 18W\nUSB Power Delivery 2.0'}, {'title': 'Cổng sạc', 'value': 'USB Type-C'}, {'title': 'Pin', 'value': '4680 mAh'}, {'title': 'Chỉ số kháng nước, bụi', 'value': 'IP67'}, {'title': 'Cảm biến vân tay', 'value': 'Cảm biến vân tay mặt lưng'}, {'title': 'Các loại cảm biến', 'value': 'Cảm biến gia tốc, Cảm biến tiệm cận, La bàn, Con quay hồi chuyển, Cảm biến áp kế'}, {'title': 'Chipset', 'value': 'Qualcomm SM7250 Snapdragon 765G 5G (7 nm)'}, {'title': 'Loại CPU', 'value': '1x2,4 GHz Kryo 475 Prime & 1x2,2 GHz Kryo 475 Gold & 6x1,8 GHz Kryo 475 Silver'}, {'title': 'GPU', 'value': 'Adreno 620'}]",https://cellphones.com.vn/google-pixel-5-a.html
000290, Vivo V27 Pro ,,,,Tin đồn - Mới ra,Vivo,,[],https://cellphones.com.vn/vivo-v27-pro.html
000291, HTC U23 Pro ,,,,Tin đồn - Mới ra,,,"[{'title': 'Công nghệ màn hình', 'value': 'AMOLED'}, {'title': 'Tính năng màn hình', 'value': 'Tần số quét 120Hz'}, {'title': 'Loại màn hình', 'value': 'Màn hình'}, {'title': 'Dung lượng RAM', 'value': '12 GB'}, {'title': 'Bộ nhớ trong', 'value': '256 GB'}, {'title': 'Hệ điều hành', 'value': 'Android 13'}, {'title': 'Chipset', 'value': 'Snapdragon 7 Gen 1'}, {'title': 'GPU', 'value': 'Adreno 644'}]",https://cellphones.com.vn/htc-u23-pro.html
000292, Google Pixel 6 Pro ,,,,Tin đồn - Mới ra,Điện thoại Google Pixel,,"[{'title': 'Kích thước màn hình', 'value': '6.7 inches'}, {'title': 'Độ phân giải màn hình', 'value': '1440 x 3120 pixels'}, {'title': 'Tính năng màn hình', 'value': 'Kính cường lực Corning Gorilla Glass Victus\nMàn hình luôn bật'}, {'title': 'Camera sau', 'value': 'Camera góc rộng: 50MP, f/1.9, 25mm, Dual Pixel PDAF, Laser AF, OIS\nCamera tele: 48MP, f/3.5, 104mm, 1/2"", 0.8µm, PDAF, OIS, zoom quang 4x\nCamera siêu rộng: 12 MP, f/2.2, 17mm, 114˚, 1.25µm'}, {'title': 'Tính năng camera', 'value': 'Đèn flash LED kép, Pixel Shift, Auto-HDR, ảnh toàn cảnh'}, {'title': 'Quay video', 'value': '4K@30/60fps\n1080p@30/60/120/240fps\nCon quay hồi chuyển EIS, OIS'}, {'title': 'Camera trước', 'value': 'Camera siêu rộng: 11.1 MP, f/2.2, 20mm, 1.22µm'}, {'title': 'Quay video trước', 'value': '4K@30fps\n1080p@ 30/60fps'}, {'title': 'Dung lượng RAM', 'value': '12 GB'}, {'title': 'Bộ nhớ trong', 'value': '128 GB'}, {'title': 'Khe cắm thẻ nhớ', 'value': 'Không'}, {'title': 'Thẻ SIM', 'value': 'Nano-SIM + eSIM'}, {'title': 'Hệ điều hành', 'value': 'Android 12'}, {'title': 'Jack tai nghe 3.5', 'value': 'Không'}, {'title': 'Công nghệ NFC', 'value': 'Có'}, {'title': 'Hỗ trợ mạng', 'value': '5G'}, {'title': 'Wi-Fi', 'value': '802.11 a / b / g / n / ac / 6e, băng tần kép, Wi-Fi Direct, điểm phát sóng'}, {'title': 'GPS', 'value': 'GPS (L1 + L5), GLONASS (G1), BDS (B1I + B1c + B2a), GALILEO (E1 + E5a), QZSS (L1 + L5)'}, {'title': 'Bluetooth', 'value': '5.2, A2DP, LE, aptX HD'}, {'title': 'Chất liệu mặt lưng', 'value': 'Kính'}, {'title': 'Kích thước', 'value': '163,9 x 75,9 x 8,9 mm'}, {'title': 'Trọng lượng', 'value': '210 g'}, {'title': 'Công nghệ sạc', 'value': 'Sạc không dây nhanh 23W\nSạc không dây\nSạc ngược USB Power Delivery 3.0'}, {'title': 'Cổng sạc', 'value': 'USB Type-C'}, {'title': 'Pin', 'value': '5003 mAh'}, {'title': 'Chỉ số kháng nước, bụi', 'value': 'IP68'}, {'title': 'Cảm biến vân tay', 'value': 'Cảm biến vân tay trong màn hình'}, {'title': 'Các loại cảm biến', 'value': 'Cảm biến gia tốc, Cảm biến tiệm cận, La bàn, Con quay hồi chuyển, Cảm biến áp kế'}]",https://cellphones.com.vn/google-pixel-6-pro.html
000293, Huawei Nova 10 ,,,,Huawei,,,"[{'title': 'Kích thước màn hình', 'value': '6.66 inches'}, {'title': 'Công nghệ màn hình', 'value': 'OLED'}, {'title': 'Độ phân giải màn hình', 'value': '1080 x 2400 pixels (FullHD+)'}, {'title': 'Tính năng màn hình', 'value': 'OLED, 1B màu, 120Hz, HDR10'}, {'title': 'Camera sau', 'value': 'Camera góc rộng: 50 MP, f/1.9, 27mm, PDAF\nCamera siêu rộng: 8 MP, f/2.2, 112˚\nCamera góc sâu: 2 MP, f/2.4'}, {'title': 'Tính năng camera', 'value': 'Đèn flash LED, ảnh toàn cảnh, HDR'}, {'title': 'Quay video', 'value': '4K/1080p/720p@960fps\nCon quay hồi chuyển EIS'}, {'title': 'Camera trước', 'value': 'Camera góc siêu rộng: 60 MP, f/2.4, 100˚'}, {'title': 'Quay video trước', 'value': '4K@30fps, 1080p@30fps\nCon quay hồi chuyển EIS'}, {'title': 'Dung lượng RAM', 'value': '8 GB'}, {'title': 'Bộ nhớ trong', 'value': '128 GB'}, {'title': 'Khe cắm thẻ nhớ', 'value': 'Không'}, {'title': 'Thẻ SIM', 'value': '2 SIM (Nano-SIM)'}, {'title': 'Hệ điều hành', 'value': 'EMUI 12'}, {'title': 'Jack tai nghe 3.5', 'value': 'Không'}, {'title': 'Công nghệ NFC', 'value': 'Có'}, {'title': 'Hỗ trợ mạng', 'value': '4G'}, {'title': 'Wi-Fi', 'value': 'Wi-Fi 802.11 a / b / g / n / a / 6, băng tần kép, Wi-Fi Direct, điểm phát sóng'}, {'title': 'GPS', 'value': 'Có, với A-GPS. Lên đến ba băng tần: GLONASS (3), BDS (3), GALILEO (2), QZSS (2), NavIC'}, {'title': 'Bluetooth', 'value': '5.2, A2DP, LE'}, {'title': 'Công nghệ sạc', 'value': 'Sạc nhanh 66W\nSạc ngược'}, {'title': 'Cổng sạc', 'value': 'USB Type-C'}, {'title': 'Pin', 'value': '4000 mAh'}, {'title': 'Cảm biến vân tay', 'value': 'Cảm biến vân tay trong màn hình'}, {'title': 'Các loại cảm biến', 'value': 'Cảm biến gia tốc, Cảm biến tiệm cận, La bàn, Con quay hồi chuyển, Cảm biến áp kế'}, {'title': 'Chipset', 'value': 'Qualcomm SM7325 Snapdragon 778G 4G (6 nm)'}, {'title': 'Loại CPU', 'value': '4x2,4 GHz Kryo 670 & 4x1,8 GHz Kryo 670'}, {'title': 'GPU', 'value': 'Adreno 642L'}, {'title': 'Kích thước', 'value': '162,2 x 73,9 x 6,9 mm'}, {'title': 'Trọng lượng', 'value': '168 g'}]",https://cellphones.com.vn/huawei-nova-10.html
000294, OPPO A56 ,,,,Tin đồn - Mới ra,OPPO,,"[{'title': 'Kích thước màn hình', 'value': '6.5 inches'}, {'title': 'Công nghệ màn hình', 'value': 'IPS LCD'}, {'title': 'Độ phân giải màn hình', 'value': '720 x 1600 pixel'}, {'title': 'Tính năng màn hình', 'value': 'Độ sáng 480 nits\nKính cường lực Corning Gorilla Glass 3'}, {'title': 'Camera sau', 'value': 'Camera góc rộng: 13MP, f/2.2, 25mm, 1/3.06"", 1.12µm, PDAF\nCamera đo độ sâu: 2MP, f/2.4'}, {'title': 'Tính năng camera', 'value': 'Đèn flash LED, HDR, toàn cảnh'}, {'title': 'Quay video', 'value': '1080p@30fps'}, {'title': 'Camera trước', 'value': 'Camera góc rộng: 8MP, f/2.0'}, {'title': 'Quay video trước', 'value': '1080p@30fps'}, {'title': 'Dung lượng RAM', 'value': '4 GB'}, {'title': 'Bộ nhớ trong', 'value': '128 GB'}, {'title': 'Khe cắm thẻ nhớ', 'value': 'microSDXC'}, {'title': 'Thẻ SIM', 'value': '2 SIM (Nano-SIM)'}, {'title': 'Hệ điều hành', 'value': 'Android 11'}, {'title': 'Jack tai nghe 3.5', 'value': 'Có'}, {'title': 'Công nghệ NFC', 'value': 'Không'}, {'title': 'Hỗ trợ mạng', 'value': '5G'}, {'title': 'Wi-Fi', 'value': '802.11 a/b/g/n/ac'}, {'title': 'GPS', 'value': 'GPS, GLONASS, GALILEO, BDS, QZSS'}, {'title': 'Bluetooth', 'value': 'v5.1'}, {'title': 'Công nghệ sạc', 'value': 'Sạc 10W'}, {'title': 'Cổng sạc', 'value': 'USB Type-C'}, {'title': 'Pin', 'value': '5000 mAh'}, {'title': 'Cảm biến vân tay', 'value': 'Cảm biến vân tay cạnh bên'}, {'title': 'Các loại cảm biến', 'value': 'Cảm biến gia tốc, Cảm biến tiệm cận, La bàn, Cảm biến áp kế'}, {'title': 'Chipset', 'value': 'Mediatek MT6833 Dimensity 700 (7 nm)'}, {'title': 'Loại CPU', 'value': '2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55'}, {'title': 'GPU', 'value': 'Mali-G57 MC2'}, {'title': 'Kích thước', 'value': '163.8 x 75.6 x 8.4 mm'}, {'title': 'Trọng lượng', 'value': '189.5 g'}]",https://cellphones.com.vn/oppo-a56.html
000295, Samsung Galaxy Z Fold3 5G 512GB ,,,,Samsung,Galaxy Z,5.0/5,"[{'title': 'Kích thước màn hình', 'value': '7.6 inches'}, {'title': 'Công nghệ màn hình', 'value': 'Dynamic AMOLED 2X'}, {'title': 'Độ phân giải màn hình', 'value': '1768 x 2208 Pixels'}, {'title': 'Tính năng màn hình', 'value': 'Màn hình chính: 7.6"" 2208x1768, 374ppi, HDR10+, 120Hz\nMàn hình phụ: 6.23"" 2268x832, HD+ Dynamic AMOLED 2X (24.5:9) Infinity-O Display, 38ppi, 120Hz'}, {'title': 'Tần số quét', 'value': '120Hz'}, {'title': 'Kiểu màn hình', 'value': 'Màn hình gập'}, {'title': 'Camera sau', 'value': 'Camera góc rộng: 12 MP, f/1.8, 26mm, Dual Pixel PDAF, OIS\nCamera tele: 12 MP, f/2.4, 52mm, PDAF, OIS, 2x Zoom quang học\nCamera góc siêu rộng: 12 MP, f/2.2\nCamera màn hình phụ: 10MP, f/2.2'}, {'title': 'Tính năng camera', 'value': 'Chuyên nghiệp (Pro)\nTự động lấy nét (AF)\nChạm lấy nét\nNhận diện khuôn mặt\nHDR\nToàn cảnh (Panorama)\nQuay Siêu chậm (Super Slow Motion)\nLàm đẹp\nBan đêm (Night Mode)\nZoom quang học\nAI Camera'}, {'title': 'Quay video', 'value': '4K@60fps, 1080p@60/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+'}, {'title': 'Camera trước', 'value': 'Camera ẩn dưới màn hình: 4MP, f/1.8'}, {'title': 'Quay video trước', 'value': '4K@30fps, 1080p@30fps, gyro-EIS'}, {'title': 'Dung lượng RAM', 'value': '12 GB'}, {'title': 'Bộ nhớ trong', 'value': '512 GB'}, {'title': 'Khe cắm thẻ nhớ', 'value': 'Không'}, {'title': 'Thẻ SIM', 'value': '2 SIM (nano‑SIM và eSIM)'}, {'title': 'Hệ điều hành', 'value': 'Android 11'}, {'title': 'Hồng ngoại', 'value': 'Không'}, {'title': 'Jack tai nghe 3.5', 'value': 'Không'}, {'title': 'Công nghệ NFC', 'value': 'Có'}, {'title': 'Hỗ trợ mạng', 'value': '5G'}, {'title': 'Wi-Fi', 'value': 'Wi-Fi 802.11 a/b/g/n/ac/ax, HE80, MIMO, 1024-QAM'}, {'title': 'GPS', 'value': 'A-GPS, GLONASS, GALILEO, BDS'}, {'title': 'Bluetooth', 'value': 'v 5.0'}, {'title': 'Chất liệu mặt lưng', 'value': 'Kính'}, {'title': 'Chất liệu khung viền', 'value': 'Nhôm'}, {'title': 'Kích thước', 'value': 'Khi gập:158.2 x 67.1 x 16mm\nKhi mở:158.2 x 128.1 x 6.4mm'}, {'title': 'Trọng lượng', 'value': '271g'}, {'title': 'Tương thích', 'value': 'Bút S-pen'}, {'title': 'Chỉ số kháng nước, bụi', 'value': 'IPX8'}, {'title': 'Tiện ích khác', 'value': 'Samsung Pay\nSmart Switch (ứng dụng chuyển đổi dữ liệu)'}, {'title': 'Công nghệ âm thanh', 'value': 'Âm thanh Dolby Atmos\nÂm thanh AKG'}, {'title': 'Công nghệ sạc', 'value': 'Sạc nhanh 25W\nSạc nhanh không dây: 10W\nSạc ngược không dây: 4.5W'}, {'title': 'Cổng sạc', 'value': 'USB Type-C'}, {'title': 'Pin', 'value': 'Li-Po 4400 mAh'}, {'title': 'Cảm biến vân tay', 'value': 'Cảm biến vân tay cạnh bên'}, {'title': 'Các loại cảm biến', 'value': 'Cảm biến gia tốc, Cảm biến tiệm cận, Cảm biến ánh sáng, La bàn, Con quay hồi chuyển, Cảm biến áp kế'}, {'title': 'Tính năng đặc biệt', 'value': 'Hỗ trợ 5G, Sạc không dây, Bảo mật vân tay, Nhận diện khuôn mặt, Kháng nước, kháng bụi'}]",https://cellphones.com.vn/samsung-galaxy-z-fold-3-512gb.html
000296, vivo X50 Pro 8GB 256GB ,,19990000,,vivo,X Series,,"[{'title': 'Kích thước màn hình', 'value': '6.56 inches'}, {'title': 'Công nghệ màn hình', 'value': 'AMOLED'}, {'title': 'Độ phân giải màn hình', 'value': '1080 x 2376 pixels (FullHD+)'}, {'title': 'Tính năng màn hình', 'value': 'Tần số quét 90Hz\nKính cường lực Schott Xensation UP'}, {'title': 'Camera sau', 'value': 'Camera chính: 48 MP, f/1.6\nCamera góc cực rộng: 8 MP, f/2.2\nCamera độ sâu: 13 MP, f/2.46\nCamera tele: 8 MP, f/3.4'}, {'title': 'Tính năng camera', 'value': 'Đèn Flash, AI Camera, HDR, Xóa phông'}, {'title': 'Quay video', 'value': '4K 2160p@60/30fps, 1080p@30fps'}, {'title': 'Camera trước', 'value': '32MP, f/2.45'}, {'title': 'Quay video trước', 'value': '1080p@30fps'}, {'title': 'Dung lượng RAM', 'value': '8 GB'}, {'title': 'Bộ nhớ trong', 'value': '256 GB'}, {'title': 'Thẻ SIM', 'value': '2 SIM (Nano-SIM)'}, {'title': 'Hệ điều hành', 'value': 'Funtouch OS 10.5'}, {'title': 'Jack tai nghe 3.5', 'value': 'Không'}, {'title': 'Công nghệ NFC', 'value': 'Có'}, {'title': 'Hỗ trợ mạng', 'value': '5G'}, {'title': 'Wi-Fi', 'value': '2.4G + 5G Wi-Fi MIMO'}, {'title': 'GPS', 'value': 'GPS, BeiDou, GLONASS, Galileo'}, {'title': 'Bluetooth', 'value': 'v5.1'}, {'title': 'Chất liệu mặt lưng', 'value': 'Kính'}, {'title': 'Chất liệu khung viền', 'value': 'Kim loại'}, {'title': 'Kích thước', 'value': '158.46×72.80×8.04mm'}, {'title': 'Trọng lượng', 'value': '181.5g'}, {'title': 'Cổng sạc', 'value': 'USB Type-C'}, {'title': 'Pin', 'value': '4315mAh'}, {'title': 'Cảm biến vân tay', 'value': 'Cảm biến vân tay trong màn hình'}, {'title': 'Các loại cảm biến', 'value': 'Cảm biến gia tốc, Cảm biến tiệm cận, Cảm biến ánh sáng, Con quay hồi chuyển, Cảm biến áp kế, Cảm biến trọng lực'}, {'title': 'Chipset', 'value': 'Snapdragon 765G'}, {'title': 'Loại CPU', 'value': '1 nhân 2.3 GHz, 1 nhân 2.2 GHz & 6 nhân 1.8 GHz'}, {'title': 'GPU', 'value': 'Adreno 620'}]",https://cellphones.com.vn/vivo-x50-pro.html
000297, Realme 11 Pro Plus ,,,,Tin đồn - Mới ra,Realme,,[],https://cellphones.com.vn/realme-11-pro-plus.html
000298,samsung-galaxy-z-fold-5-256gb,,22990000,,,,,[],https://cellphones.com.vn/samsung-galaxy-z-fold-5-256gb.html
000299, Xiaomi Mix Alpha ,,,,Xiaomi,,,"[{'title': 'Kích thước màn hình', 'value': '7.9 inches'}, {'title': 'Công nghệ màn hình', 'value': 'Super AMOLED'}, {'title': 'Tính năng màn hình', 'value': 'Mặt kính cong 2.5D'}, {'title': 'Camera sau', 'value': 'Chính 108 MP & Phụ 20 MP, 12 MP'}, {'title': 'Tính năng camera', 'value': 'Đèn LED, ảnh toàn cảnh, HDR'}, {'title': 'Quay video', 'value': '1080p@30fps'}, {'title': 'Dung lượng RAM', 'value': '12 GB'}, {'title': 'Bộ nhớ trong', 'value': '512 GB'}, {'title': 'Thẻ SIM', 'value': '2 SIM (Nano-SIM)'}, {'title': 'Hệ điều hành', 'value': 'Android 10'}, {'title': 'Công nghệ NFC', 'value': 'Có'}, {'title': 'Hỗ trợ mạng', 'value': '5G'}, {'title': 'Wi-Fi', 'value': 'Wi-Fi 802.11 a/b/g/n/ac'}, {'title': 'GPS', 'value': 'Có, với BDS, GPS , GLONASS'}, {'title': 'Bluetooth', 'value': 'apt-X\nA2DP\nEDR\nLE'}, {'title': 'Chất liệu khung viền', 'value': 'Kim loại'}, {'title': 'Trọng lượng', 'value': '241g'}, {'title': 'Công nghệ sạc', 'value': 'Tiết kiệm pin\nSiêu tiết kiệm pin\nSạc pin nhanh'}, {'title': 'Cổng sạc', 'value': 'USB Type-C'}, {'title': 'Pin', 'value': '4050 mAh'}, {'title': 'Cảm biến vân tay', 'value': 'Cảm biến vân tay trong màn hình'}, {'title': 'Các loại cảm biến', 'value': 'Cảm biến gia tốc, Cảm biến áp kế'}, {'title': 'Chipset', 'value': 'Snapdragon 855+ 8 nhân'}, {'title': 'Loại CPU', 'value': '1x2.96 GHz, 3x2.42 GHz & 4x1.8 GHz'}, {'title': 'GPU', 'value': 'Adreno 640 (700 Hz)'}]",https://cellphones.com.vn/xiaomi-mix-alpha.html
000300, iPhone SE 4 2023 ,,,,Tin đồn - Mới ra,Apple,,"[{'title': 'Kích thước màn hình', 'value': '5.7 inches'}, {'title': 'Công nghệ màn hình', 'value': 'AMOLED'}, {'title': 'Camera sau', 'value': '12 MP + 12 MP'}, {'title': 'Camera trước', 'value': '10 MP'}, {'title': 'Bộ nhớ trong', 'value': '128 GB'}, {'title': 'Pin', 'value': '3.200 mAh'}, {'title': 'Chipset', 'value': 'A15 Bionic'}]",https://cellphones.com.vn/iphone-se-4-2023.html
